played_at,track_name,duration_ms,track_id,artist_name,artist_id,artist_genres,artist_img,album_name,album_id,album_release_year,album_label,album_img
2025-12-18T13:38:35.950Z,Extremaydura - Versión 2004,206093,19QNbzq1ZJVjulBzEm5F9p,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Rock Transgresivo,4f7hfg6zPldUQf9DY4ihqq,1989,WM Spain,https://i.scdn.co/image/ab67616d00001e029c8e10eba0904524f161f872
2025-12-18T18:21:05.136Z,Locura transitoria,494773,6DWAOntbxkpsgKs9iJDEhW,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-18T18:25:11.872Z,Entre interiores,246986,45s59rclRvHgjKxR6G8oj3,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-18T20:02:31.217Z,Jesucristo García - Versión 2004,276426,4Qn4NJZZhMQVxVROSb0Je1,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Rock Transgresivo,4f7hfg6zPldUQf9DY4ihqq,1989,WM Spain,https://i.scdn.co/image/ab67616d00001e029c8e10eba0904524f161f872
2025-12-18T20:08:59.270Z,Poema sobrecogido,344186,4RvwjwK1r4SbErfGGdBAke,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-18T20:35:54.322Z,Mamá,369906,3O9xOAPwHjKKrRqL6LgTLI,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-19T11:42:42.357Z,¡Qué borde era mi valle!,234167,7LCUy5LoikLKEBeyVqCd3s,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-19T11:46:12.094Z,Mi voluntad,200733,4nF6yP9JkUadBhY50gOYUQ,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-19T11:51:30.470Z,Pequeño rocanrol endémico,308080,5Wq8rq9qXAzCHbVNDighez,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-19T11:59:26.569Z,El camino de las utopías,450546,7qXpGAur9Lx3ysYBs4He6j,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-19T12:05:05.029Z,El hombre pájaro,381000,1RO9fcejkWoqOFj6W4tFVI,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Se nos lleva el aire,6Dgq1Ptc2f9Er4LPgWSqSS,2023,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e0222126a381d883f31736ce7d4
2025-12-19T12:12:42.754Z,Tercer movimiento: lo de dentro,456960,5h5aT6bWlqBS6ComDsGZ7y,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,La ley innata,1GYJUlbVr5FuNU7awwMGzu,2008,WM Spain,https://i.scdn.co/image/ab67616d00001e02c8d5b20f7ca690ecc816271e
2025-12-19T12:17:47.207Z,En tu agujero,304399,2ncjn6hRXJvtWWKlmUuNmw,Marea,5EBH204cwRkvAWknwTAjCQ,,https://i.scdn.co/image/ab676161000051741d240f8776c5c67c12de5cfe,Besos de Perro,3ZaBh55fphLCCkgYdsWMyz,2002,DRO/Spain,https://i.scdn.co/image/ab67616d00001e0251075735673e5526a11a8697
2025-12-19T12:22:11.146Z,Kamikaze del Nido,263569,6IfabLd46PWN9CeRk1eUv4,Ciclonautas,34uFdl5yMIlw9cZWzuZ9Yd,argentine rock,https://i.scdn.co/image/ab67616100005174a4875f652a03fc34e70d6b06,Qué Tal?,4D7G47FUih4aRtgcz3nuC6,2014,Dromedario Records,https://i.scdn.co/image/ab67616d00001e02c52969fcea6478d12328d024
2025-12-19T12:26:05.945Z,Serenade,234280,0xnTICdCDK4PD2ZPZ6Xeu7,Dover,5kdLOinhQnlSk4su7U6lyW,,https://i.scdn.co/image/ab67616d00001e029481a47fa23c196ee0202f52,Devil Came to Me,4QvGBcEdzDFmOfhPzRsEia,1997,Subterfuge Records distributed by Altafonte,https://i.scdn.co/image/ab67616d00001e029481a47fa23c196ee0202f52
2025-12-19T12:31:41.489Z,Si miro a las nubes (feat. Robe),333906,0Y5vEVsxJLsXdBTTV6WW0O,Platero Y Tu,1fQt5j7DTPuAOjdbTYgWav,,https://i.scdn.co/image/de8b73b7b71c3e5a4518d9a36b0b37b04ec5042a,7,0DzshtAR827cBKDjpg00EW,1997,DRO/EastWest Spain,https://i.scdn.co/image/ab67616d00001e0259e37c076094b02e7bce57d7
2025-12-19T12:37:53.008Z,Nada que perder,370000,3M66E9SoBkWFJxcSEv2vuO,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Se nos lleva el aire,6Dgq1Ptc2f9Er4LPgWSqSS,2023,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e0222126a381d883f31736ce7d4
2025-12-19T12:41:34.339Z,Hoy te la meto hasta las orejas,222093,1REM2DvMUO7c4bSSCowXum,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,"Yo, Minoría Absoluta",3FgvMxabfL5UtlcPzASEhh,2002,DRO/EastWest Spain,https://i.scdn.co/image/ab67616d00001e027d95383aa4544f540f26c513
2025-12-19T12:45:39.934Z,Sueños,245133,7waf1kp41cuudLvbuq4k7x,Extrechinato y Tu,5qi25oEuARj6wUbqiMSj0w,,https://i.scdn.co/image/ab67616d00001e0230d46cf7339a39d1432dc3d4,Poesía Básica,4xhZ3vSDxAYlXCuorMDAbV,2001,DRO/EastWest Spain,https://i.scdn.co/image/ab67616d00001e0230d46cf7339a39d1432dc3d4
2025-12-19T12:50:08.016Z,La luna me sabe a poco,267186,16taQAqrrfqCwbkbKFr2OH,Marea,5EBH204cwRkvAWknwTAjCQ,,https://i.scdn.co/image/ab676161000051741d240f8776c5c67c12de5cfe,Besos de Perro,3ZaBh55fphLCCkgYdsWMyz,2002,DRO/Spain,https://i.scdn.co/image/ab67616d00001e0251075735673e5526a11a8697
2025-12-19T12:53:41.270Z,Cherry Lee,212026,0bU8DmAXG0gxJQkCwMAelc,Dover,5kdLOinhQnlSk4su7U6lyW,,https://i.scdn.co/image/ab67616d00001e029481a47fa23c196ee0202f52,Late At Night,7kRwKWrwKf3jzDsZH8gsnu,1999,Parlophone Spain,https://i.scdn.co/image/ab67616d00001e022f01a945a5331151281a1dc0
2025-12-19T12:57:51.923Z,El roce de tu cuerpo,250093,3EPd9riN2R8Zjl6GkrxxGl,Platero Y Tu,1fQt5j7DTPuAOjdbTYgWav,,https://i.scdn.co/image/de8b73b7b71c3e5a4518d9a36b0b37b04ec5042a,Muy Deficiente,6nSNoI4zgtfMm1H9NXI4r1,1992,DRO/EastWest Spain,https://i.scdn.co/image/ab67616d00001e024fef36ad2018304b54c6485c
2025-12-19T13:04:56.170Z,Del Tiempo Perdido,429000,1ZQBNWTU4U4l5A8noMJzLE,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,"Destrozares, Canciones para el Final de los Tiempos",7a6ORY3ZEzWgFJcUtPolYA,2016,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e02fe990eee73f2c755898767b9
2025-12-19T13:08:08.473Z,Interludio,191971,7LmLjQrMxNYoM2Y6TCiuMk,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Mayéutica,435EcqpDZWWMVAzkBckrYt,2021,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e021b795629215228b32f14a7ab
2025-12-19T13:28:27.337Z,Primer movimiento: Después de la catarsis,537226,1PJaUywVzFGmG6ZadR22Uc,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Mayéutica,435EcqpDZWWMVAzkBckrYt,2021,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e021b795629215228b32f14a7ab
2025-12-19T13:33:14.112Z,Segundo movimiento: Mierda de filosofía,286397,2hkX5xCiuQytP7ka34gwz0,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Mayéutica,435EcqpDZWWMVAzkBckrYt,2021,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e021b795629215228b32f14a7ab
2025-12-19T13:43:53.717Z,Tercer movimiento: Un instante de luz,634172,0aqq8XZ5UKzdLLenpfDirs,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Mayéutica,435EcqpDZWWMVAzkBckrYt,2021,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e021b795629215228b32f14a7ab
2025-12-19T13:58:41.442Z,Cuarto movimiento: Yo no soy el dueño de mis emociones,891152,3nbOBkQrCDYzHliTTachD1,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Mayéutica,435EcqpDZWWMVAzkBckrYt,2021,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e021b795629215228b32f14a7ab
2025-12-19T14:00:13.007Z,Coda feliz,90061,0CtOVpZ1Tq2hVqyI5wn0Yd,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Mayéutica,435EcqpDZWWMVAzkBckrYt,2021,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e021b795629215228b32f14a7ab
2025-12-20T14:21:32.726Z,El poder del arte,549000,7aEL3Ma5UdU3WHVpxfwJBU,Robe,3WQRkINylwwkw1Ya07ToRK,,https://i.scdn.co/image/ab67616100005174096d0658b90646baa62c5aaf,Se nos lleva el aire,6Dgq1Ptc2f9Er4LPgWSqSS,2023,El Dromedario Records,https://i.scdn.co/image/ab67616d00001e0222126a381d883f31736ce7d4
2025-12-20T14:24:57.886Z,Entre Las Cejas,220573,0ExVmi2y2TXT4YgG5bC8YQ,Leño,5CA8MVh6ESzTlJcsB8wcFJ,,https://i.scdn.co/image/476cff4db28f9d6071f01d3704afaa5eecdc0164,Corre Corre,7ymYtcn91u3FY8P07QKO53,1982,Zafiro,https://i.scdn.co/image/ab67616d00001e02ad93b290fe7cfe0822b00831
2025-12-20T14:28:20.517Z,"¡Corre, Corre!",201693,4vijhBXpP1VROJzCC8ht68,Leño,5CA8MVh6ESzTlJcsB8wcFJ,,https://i.scdn.co/image/476cff4db28f9d6071f01d3704afaa5eecdc0164,Corre Corre,7ymYtcn91u3FY8P07QKO53,1982,Zafiro,https://i.scdn.co/image/ab67616d00001e02ad93b290fe7cfe0822b00831
2025-12-20T14:32:46.190Z,La canción de los oficios (feat. Rosendo),232333,1BIY99DjyJstnKhmRemKAS,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Somos Unos Animales,7cMPHSCmlJVpO9EH0a6bSp,1991,WM Spain,https://i.scdn.co/image/ab67616d00001e02a7f10e2723b166e38f98eeaa
2025-12-20T14:35:50.654Z,"Tiempos nuevos, tiempos salvajes",181000,0KJdxWRMgmwKY47kPh1tOH,Ilegales,2laDE3zsNJYoX7n8nF3YPJ,"latin rock, rock en español",https://i.scdn.co/image/ab67616100005174ffad8a2c98a0d06e423c2a0e,Ilegales,3tVLhJouDYHOpQa6JQFRd9,1982,WM Spain,https://i.scdn.co/image/ab67616d00001e02b978f19e50c1556307de02eb
2025-12-20T20:53:15.414Z,El Tren,266000,4MyM4n3kLdnWtgkjxnjfhC,Leño,5CA8MVh6ESzTlJcsB8wcFJ,,https://i.scdn.co/image/476cff4db28f9d6071f01d3704afaa5eecdc0164,Leño,0mHI2ldIP9spGGPe9Ga2Ua,1979,Zafiro,https://i.scdn.co/image/ab67616d00001e0229230982ec84b73dbfdc485d
2025-12-22T12:15:29.674Z,Amor castúo - Versión 2004,207000,3NaJAm7PSfYAWucmYBTFv2,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Rock Transgresivo,4f7hfg6zPldUQf9DY4ihqq,1989,WM Spain,https://i.scdn.co/image/ab67616d00001e029c8e10eba0904524f161f872
2025-12-22T12:21:29.647Z,Otra inútil canción para la paz,371053,0xIKmUQyR5TsNngsRTVQKm,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Material defectuoso,3JFryzZ2dByJ7Z2Ik2fVua,2011,WM Spain,https://i.scdn.co/image/ab67616d00001e024db5099df3d763840e1634a9
2025-12-22T12:26:29.840Z,Jesucristo García,290448,6SCGDAO9pBX6dmyeFEe0cm,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Rock Transgresivo,4f7hfg6zPldUQf9DY4ihqq,1989,WM Spain,https://i.scdn.co/image/ab67616d00001e029c8e10eba0904524f161f872
2025-12-22T12:28:59.853Z,Historias prohibidas (Nos tiramos a joder) - Versión 2004,143386,1UBkTLvDRbdL2UpWDGRuJA,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Dónde Están Mis Amigos,03L4vb7pXkv4UCTyniPGh7,1993,WM Spain,https://i.scdn.co/image/ab67616d00001e02a50b85c857e21bf1d07529fa
2025-12-22T12:31:29.819Z,"Ama, ama, ama y ensancha el alma - Versión 2004",167840,6z86fScRhil9pmYm2RxT8u,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Deltoya,022zIyy4TicgTuuqLco8t8,1992,WM Spain,https://i.scdn.co/image/ab67616d00001e02b0fe164a8c9de1fecce0061b
2025-12-22T12:36:02.868Z,Sol de invierno - Versión 2004,273333,48kn9z2EYNQ7nrfLYKM9Xz,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Deltoya,022zIyy4TicgTuuqLco8t8,1992,WM Spain,https://i.scdn.co/image/ab67616d00001e02b0fe164a8c9de1fecce0061b
2025-12-22T12:43:29.878Z,El camino de las utopías,450546,7qXpGAur9Lx3ysYBs4He6j,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-22T12:49:29.438Z,Golfa,359546,2dfqWgYQVWqF1DJUWc8EoL,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Canciones Prohibidas,5QHJB2blBbAL8BjrD9hrhG,1998,WM Spain,https://i.scdn.co/image/ab67616d00001e020ebf207d528429be0eea1a6e
2025-12-22T12:55:00.288Z,Deltoya - Versión 2004,332106,2SuohyLoTG3KfJubgOvIfv,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Deltoya,022zIyy4TicgTuuqLco8t8,1992,WM Spain,https://i.scdn.co/image/ab67616d00001e02b0fe164a8c9de1fecce0061b
2025-12-22T12:58:29.866Z,Mi voluntad,200733,4nF6yP9JkUadBhY50gOYUQ,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Para todos los públicos,75NdpQFqXPKVRJn8bqEADO,2013,WM Spain,https://i.scdn.co/image/ab67616d00001e02821ade3ac1a19d176e6167be
2025-12-22T13:01:29.835Z,Sucede,187333,3qwi91kUb1BJ62DRTfcqv8,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Agila,3msSCqpQLoY0nl4RTSf1Is,1996,WM Spain,https://i.scdn.co/image/ab67616d00001e02489635998e8b3a9dec1ae455
2025-12-22T14:05:10.932Z,Tango suicida,487853,2YBo7GBtEda9t7RtcwqArt,Extremoduro,3bgsNtcf5d5h9jbQbohfBK,,https://i.scdn.co/image/ab6761610000517412434039f9760438626cf90b,Material defectuoso,3JFryzZ2dByJ7Z2Ik2fVua,2011,WM Spain,https://i.scdn.co/image/ab67616d00001e024db5099df3d763840e1634a9
2025-12-25T12:14:02.428Z,Alien Caído,240000,0oAKwC3HkRdlh2lrNt1G0Z,Zarator,2XR8Q2McSBsViogPKesMXE,,https://i.scdn.co/image/ab67616100005174c8fe2bfee1e38348d637ec69,Alien Caído,3CU8LBCsbqaX9vaJGwlxm8,2025,Storm Blaze Publishing,https://i.scdn.co/image/ab67616d00001e02b2d954ba2673dd2a3a49ce4c
2025-12-25T12:18:02.259Z,Así Habló Zarator,235000,6ScMBLlZZkwlZ9EiYdMeJJ,Zarator,2XR8Q2McSBsViogPKesMXE,,https://i.scdn.co/image/ab67616100005174c8fe2bfee1e38348d637ec69,Así Habló Zarator,5QzczuGjJTXrvoWD1z53L7,2025,Storm Blaze Publishing,https://i.scdn.co/image/ab67616d00001e02233826cf077ccdbece3682ba
2025-12-25T12:22:22.903Z,Chinche Verde,235624,4CJeHYZhrnUjRcRUrYFTo7,Ciclonautas,34uFdl5yMIlw9cZWzuZ9Yd,argentine rock,https://i.scdn.co/image/ab67616100005174a4875f652a03fc34e70d6b06,Ecdisis,7fYzIJQ67RIz3wqiojz0qA,2025,El Dromedario Records distributed by Altafonte,https://i.scdn.co/image/ab67616d00001e0245938cbc5dcf443c1e2adf54
2025-12-25T12:27:02.380Z,Templars,294000,0MxqiUhIbMwIEOYTgdNbxb,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T12:31:02.027Z,Hordes of Khan,223000,275EXSVi2oyj4S5SPMo9qx,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T12:35:02.230Z,A Tiger Among Dragons,246000,34EZIGTN4CqPd2CqAfEIzz,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T12:38:33.500Z,Crossing the Rubicon,209000,6WyfybAgLz1EceoumvVSun,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T12:43:02.397Z,"I, Emperor",255973,3CZDkpmq245kzvCe44P2hM,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T12:46:02.048Z,Maid of Steel,197000,1t1g8mx2GQLX2UUk5azWAu,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T12:51:02.900Z,Impaler,284413,170Q9dEUIPy8imNb9p5DYu,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T12:55:02.279Z,Lightning at the Gates,252000,4upSkMUkdiXaSz3sQKy34W,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T12:59:02.330Z,The Duelist,235000,2mz3lcK6rYGTlNUtkgZm4f,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-25T13:04:32.424Z,The Cycle of Songs,339213,2BCSABdmxlLx0hJwuvcRBj,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-26T11:13:23.704Z,Till Seger,207733,7xrNu3NxSQ0zAnB8ZSqUgq,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-27T11:43:11.592Z,Till Seger,207733,7xrNu3NxSQ0zAnB8ZSqUgq,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,Legends,1jjx7U3tayhJTytJVBj0WY,2025,Better Noise Music,https://i.scdn.co/image/ab67616d00001e022015d006804756df2e271b74
2025-12-27T11:46:25.911Z,Stormtroopers,236000,7cUHFTxJhxtZ5tpY34SMRw,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,The War to End All Wars,3kB4VjXKKCY7l5xeH113Da,2022,Nuclear Blast,https://i.scdn.co/image/ab67616d00001e024973c03327b47148881afe9c
2025-12-27T12:05:55.917Z,Live or Die (feat. Joakim Brodén),224164,2tSyGmqhFvYongMdFaQNe3,Apocalyptica,4Lm0pUvmisUHMdoky5ch2I,symphonic metal,https://i.scdn.co/image/ab67616100005174d5b5240aa1e0454e3ea2eb72,Live Or Die (feat. Joakim Brodén),6dksdceqBM8roInjffIaZw,2020,Silver Lining Music,https://i.scdn.co/image/ab67616d00001e02be84f9a3927c382eeec6ed1d
2025-12-27T12:11:29.118Z,Storytime,322280,5IhtaTempjlVlPmSgI0FQS,Nightwish,2NPduAUeLVsfIauhRwuft1,"symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock",https://i.scdn.co/image/ab67616100005174f3284e60d4e43c9a7b52c08d,Imaginaerum,7lUxbRgHGomu4raRe59qTK,2011,Nuclear Blast,https://i.scdn.co/image/ab67616d00001e02dbfe9a51b813ddc881d21dce
2025-12-27T12:14:24.919Z,Skal,168948,6ybRWbM4jdku0Pk8SzjORB,Miracle Of Sound,4FmJD0mpgQ70SNt2EKK8tq,"sea shanties, medieval",https://i.scdn.co/image/ab676161000051741199c9449712c46c7b906598,Level 12,4HUG49D7cBMLrcavbReCG8,2023,Miracle Of Sound,https://i.scdn.co/image/ab67616d00001e026e156986dc730ab3f4379381
2025-12-27T12:17:56.359Z,The Wheel,220252,5KDF1z9oQjW2RuJfdqkqH2,Imperial Age,7jlDQREUVAlJR20Zug4MIV,"symphonic metal, power metal, folk metal, gothic metal",https://i.scdn.co/image/ab67616100005174230789165343c589eca5e5ab,New World,5YAIZllIf1irhAivMfYFT9,2022,Atlantean Records ltd,https://i.scdn.co/image/ab67616d00001e022d8ad5e189e87c3a3fb8a710
2025-12-27T12:21:54.926Z,Exile Of The Gods,247688,2gEh41XUP3vI7kAjlEO92n,Eluveitie,5X0N2k3qMnI8kSrGJT3kfT,"folk metal, symphonic metal, melodic death metal, medieval metal, power metal, celtic, metal, celtic rock, medieval, folk",https://i.scdn.co/image/ab67616100005174e8581fc1b573119b7eb0b69b,Exile Of The Gods,02Dk4y7nusQzcyMMEUkVz1,2022,Nuclear Blast,https://i.scdn.co/image/ab67616d00001e023bcc7327e243b100c74cc0e8
2025-12-27T12:25:25.210Z,Hellfighters,206000,2enm90CHZok8X5eAMsMgvx,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"power metal, metal, heavy metal, symphonic metal, folk metal",https://i.scdn.co/image/ab67616100005174fc0524cca1171fac8678f4bf,The War to End All Wars,3kB4VjXKKCY7l5xeH113Da,2022,Nuclear Blast,https://i.scdn.co/image/ab67616d00001e024973c03327b47148881afe9c
